-450.84590822849304	-448.8713014756852	-439.60629244478355	-445.4108286251252	-447.7182108086768	-448.5283079633776	-443.90011953468866	-452.7395091854037	-457.782323662263	-433.4218881735674	-444.00245386587403	-436.64236467135504	-441.01089726568443	-452.29522063760714	-454.46582471084037	-444.6675428366726	-447.88705263510315	-451.95130463268777	-432.20005361157627	-446.98973879208563	-440.7559592864098	-442.8222093868197	-434.935157293349	-435.30860226846323	-447.1544522233784	-450.12504482804576	-445.22521643448437	-440.1603204941866	-443.0021171012757	-442.0907057275529	-442.5108705223976	-455.290252348739	-448.8304771010935	-436.28728073660164	-434.0508352485477	-457.54726926118155	-442.0395952633321	-445.65075439580045	-448.7310249442755	-442.07464968230187	-445.80519198248345	-443.97597204303764	-440.402233690041	-438.6032277575139	-446.50136083107	-442.1063469978689	-449.0549192139086	-457.1971853568673	-430.84236756009403	-443.21293042299766	-440.3905624324381	-447.93044541293403	-449.0586041879947	-445.3942139339146	-446.2323877133196	-442.0252218960819	-444.29213641513616	-445.230040158963	-458.5945821254549	-446.4089473201215	-440.8260876970171	-446.9542690553306	-442.26826666983936	-447.1779317055754	-453.91108023867054	-439.62317261379405	-448.7602043202162	-446.2567347397565	-445.08802812379645	-445.76460178619664	-450.79777317885726	-449.74713405404043	-448.23265539352917	-457.14816591505974	-448.76411946781843	-442.60382752056114	-440.02287249847626	-453.6691751915099	-451.1603817927539	-440.5029324489947	-449.7275726080957	-443.6497644515096	-445.67207507921444	-452.07942122955876	-443.55133222713397	-442.58976682391756	-439.19353612393746	-443.13010508971223	-439.2792157168449	-438.7892059627894	-455.2614717885673	-441.61307692713143	-440.2705062973567	-454.4376140453814	-447.55650243319246	-440.56268801280805	-445.48015405691217	-447.77610110219064	-440.3495495932825	-449.7727290754376
-26.769053439998604	-22.661057007628674	-26.653746812123057	-26.843459329438197	-26.656291875213356	-27.347119242393944	-28.5667187120855	-27.646342644411316	-27.04077985162732	-25.43216295524835	-23.547697109800588	-26.464699357920892	-28.055493778306243	-28.44032513036131	-27.540139383357744	-30.761538836860662	-27.599504284006358	-30.617159372425057	-27.250232469040125	-23.90259331299664	-28.250880717426515	-28.0000958076	-34.51565732977388	-29.355741101980232	-30.851946752804572	-26.11663471220733	-28.74638507014512	-30.994876782059613	-27.41340630306604	-29.19670310691001	-30.101522678440837	-25.427555723351244	-29.487059677755834	-26.976611591619257	-24.54367943668964	-26.402437275964036	-23.966721662944554	-26.44539955810907	-31.415026867479096	-26.80349010545613	-25.52349064251184	-25.31853522263169	-28.87699137927888	-27.242443638724097	-29.32841916334626	-29.900616727739564	-29.591974246913193	-27.954426501703253	-28.61962478455307	-29.444638666951644	-29.6999461276591	-31.197418811780253	-24.212587601876287	-24.841607166290306	-27.289489859259138	-31.080128315001716	-25.629379629296032	-25.522361357301456	-31.202328076338787	-30.243907818162455	-30.824689077627678	-28.998202687078678	-25.016733855801803	-27.29062731883525	-25.732598776155736	-27.436403865075114	-28.01569205099344	-25.07370278475282	-25.982349686467625	-28.449589589160645	-27.526129131132397	-27.68047164113522	-31.031503015506278	-28.247831349122546	-26.408440039885047	-30.71059528519508	-29.87535271891356	-27.306883962535878	-25.40638506487607	-28.883879232901332	-28.05744486774206	-27.380052736574427	-28.93482152547837	-30.004877318292834	-23.39141170011758	-25.14110785824653	-29.90652413062455	-27.54895164480212	-27.897461741888517	-29.40511682838202	-25.038008830142044	-23.5567802517951	-30.61911677690746	-29.058431257039302	-29.171297375893598	-26.229716349804384	-25.255287157839536	-25.647362404417997	-31.345426272714146	-23.928167898869514
-3.017994084191321	-2.3771918168544772	-2.369659296810628	-2.33014820472002	-2.5176552017807943	-2.122846973574162	-2.3875547036826634	-2.1971125353455547	-2.4171092805624035	-2.3251381623029705	-2.0567068481445303	-2.3574551603853666	-2.263259064710137	-2.20856596007347	-2.7801034387350043	-2.6466856288373455	-2.271743264716867	-2.0430071815967548	-2.551500314366818	-2.3651487664461115	-2.188719424641135	-2.296858328914642	-2.4729908106327043	-2.6341797025382547	-2.7410880592346167	-2.0635586819767946	-2.545644105660916	-2.0786098883151993	-2.146666550719737	-2.1385320827424543	-2.0676945017814634	-2.351150785773994	-2.1649542768180385	-2.2766747945010657	-2.5901243628740316	-2.3679003017783145	-2.122803092300892	-2.2287802627563473	-2.509925675374271	-2.846179466247561	-2.58199014405608	-2.35620077573061	-2.283941484165188	-2.8244944164931796	-2.647324017745258	-2.563191824078559	-2.217217636245487	-2.3667481264472015	-2.467473880308869	-2.8498344802021998	-2.5424118359208077	-2.6365570511698766	-2.7518639038562744	-2.2023908995926393	-2.2247012167990197	-2.119868777477743	-2.1699997108757487	-2.425281080925465	-2.3994238803505903	-2.1113697145819663	-2.388312103235723	-2.304829382449389	-2.438923614871503	-2.3944104806363553	-2.2126185749351963	-2.668632500219344	-2.3021079392015964	-2.235116257119182	-1.9888613381862656	-2.2858893170952803	-2.4063961841642847	-2.141415818071365	-2.4929447816133514	-2.0713955896019915	-2.48823416774869	-2.5657642237067244	-2.803392121326923	-2.4025326455235474	-2.526540477502348	-3.0708114786803713	-2.3552009944796537	-2.201126036477088	-2.733013304078582	-2.5420213848054436	-2.053232735490799	-2.2798746384501425	-2.428536595296863	-2.871137341314555	-2.322126605558395	-2.628130638939142	-2.225376351237298	-2.3165897852242	-2.5767386312782787	-2.515874811232093	-2.2041029426336287	-2.1905803319692594	-3.0140325026512196	-2.3217532599985584	-2.4094358876585944	-2.2486911154747005
-1.9900695511817952	-2.222812124586104	-2.4650026643514655	-2.102695205795765	-2.3275444998085497	-2.4349371493995204	-2.169775251972678	-2.3094975893676293	-2.523237192016837	-2.026649600166082	-2.115410514152051	-2.769255117726327	-2.6281548226654525	-2.3225023949205883	-2.2543869593381896	-2.6018701178967953	-2.7237521059215073	-2.2419308961212647	-2.8920933635532844	-2.7552899079382462	-2.43196765037179	-2.0484032530665375	-2.405971000474691	-2.344029332786799	-2.5812057641863877	-2.662329177427295	-3.0398182073354723	-2.124154056966304	-1.9063169826030741	-3.069216668403144	-2.155409484285117	-2.5896039907813106	-2.640329752945895	-2.1348904473721997	-2.454824710541965	-2.866297706872229	-2.8582641526937405	-2.2294873593747617	-2.493871257054802	-2.249121572959421	-1.8128742681920529	-2.5176764554560207	-2.237620782452821	-2.298698629587889	-1.9676836261391666	-2.3543924456715577	-2.3918635218262674	-2.7503720573008104	-2.6711729035258234	-2.7204416876494895	-2.1194421913027757	-2.309398511898517	-2.1205432245314135	-2.214465693324808	-2.6783439027488254	-2.5266779807627193	-2.2613754416584997	-2.7167640039682386	-2.36147386739254	-1.8614173226952564	-2.0996981918394577	-2.199494857907295	-3.1099569666743303	-2.4950178629815607	-2.3133177116990074	-3.0772226573348034	-2.4067059008657896	-2.523506532257795	-2.1829168727755532	-2.0160365987122066	-2.1219213707566236	-2.517374354755874	-2.176261414831877	-2.3821302126526804	-2.954605590599782	-2.206882797402144	-2.814650042688848	-2.1571517334461197	-1.9937483524560933	-2.574845100218058	-2.5618182628214377	-2.5098379220902913	-2.4338757397294053	-2.248009551113846	-2.0775368377029917	-2.1598889285624003	-2.1514829523384544	-2.1810803124666216	-2.1340288026690466	-1.8531538461923602	-2.5823375243067708	-2.7805507169783135	-2.8368137571990535	-2.250993362909553	-2.2435589966118368	-1.984105305874346	-1.9039844359815108	-2.097310215193032	-2.3026168609976754	-2.6693699117034697
-1.8830671085953743	-2.292400903314351	-1.8724340661168108	-1.9788545935451975	-2.4551790665209285	-1.9437096099853528	-2.383702689290046	-1.953284442865849	-1.991835733193158	-1.9633816230416306	-2.258843586069345	-1.9865523111164571	-1.850370385515689	-1.8991385042488547	-2.231419349867108	-2.336452280610801	-2.1054207383751904	-1.7584145559430095	-2.119631850612163	-1.9385749060750035	-1.7848904492020594	-1.8782684564411636	-2.236474814003706	-1.9929252401292294	-2.276617311030625	-1.8875711708426473	-2.031308325880767	-2.000794531893731	-1.9582533827185618	-2.1064706423759434	-1.895916401374337	-2.0512994002878653	-2.014952699679137	-1.8079379922926422	-2.3126698269009576	-1.8073171107709416	-2.166217317521574	-1.7791257647216323	-2.3589504252910594	-1.933247169989348	-1.911692065745592	-1.9903341071188423	-1.699996295690539	-1.9257633146226412	-1.9540557294547543	-1.877448485112192	-1.651696053969859	-2.2147594553947467	-2.031575678199529	-2.012878357452154	-1.8037821936726564	-1.8672410610079773	-2.367181507551668	-2.4062053123354925	-1.7932819016039363	-2.0849198227167105	-1.9791811494350462	-1.9285107705593112	-2.1122068052083276	-2.239970516788963	-2.2819668658137306	-1.8079228886723515	-1.815305878788233	-2.2191362531721555	-1.7081799224019054	-1.8998721924901012	-1.7867507457077512	-1.7007948087394218	-2.2867318023502827	-2.479399481689931	-1.8829540436506254	-2.5634216627985205	-1.8694981227636345	-2.0618480426669095	-1.8612078480482104	-2.5239322934150694	-2.01341514174938	-1.9181055516362195	-1.9884326062768696	-1.642234376692771	-2.250263155895473	-2.8955896036148068	-2.000812166261671	-1.9158584607064724	-2.0017385681807993	-2.1935970620393745	-2.2229247541844823	-1.754125065809489	-2.7982259694397453	-1.6066877873599497	-2.4486901285588707	-1.7961672773659247	-1.9549011076748368	-1.975519104909898	-2.0277468138456336	-1.9609219914615144	-2.3777750622272515	-1.5931725771009932	-1.546731009966134	-2.032675063347815
-2.1212120123863234	-1.5496459117293382	-1.806220101836323	-1.9688654546737683	-1.5670842713475237	-1.7486940746068942	-1.5773853340923794	-1.4413534817576412	-2.40368724527657	-2.0259990665078154	-1.6397841662049302	-1.957664048796893	-1.6858858905017393	-1.9283473106861118	-1.8568261868417266	-1.6425704148203115	-1.827191787081957	-1.7979052982449517	-1.7822348080277448	-1.9275844005584735	-2.2136317570775725	-1.6583006547033783	-1.8373551999986184	-2.149456189405916	-1.833054160359502	-1.7665603450894347	-1.6442271579742431	-1.9301025089204331	-2.0870824210464964	-1.4848038776308299	-1.8645417693078523	-1.6887387051343927	-2.053238923746349	-2.6082741907507203	-2.208700816634299	-1.8219779595673093	-2.3423869801580905	-1.5365863282561312	-2.0315561137199394	-1.9820230291426184	-1.6878370938777911	-1.7109943709135054	-3.0156047482907775	-1.7585906828403466	-1.718293711555003	-1.9371014327585692	-1.715505174657703	-1.980629123586415	-1.9893222172170872	-1.8856758644580855	-2.5158420637249925	-1.8741360754430283	-2.1878158222854127	-1.6995886770725241	-1.7509553213328126	-1.7700803511917584	-1.4038639940500266	-1.7470650120913982	-1.7129087198048838	-1.6527412921428684	-2.0836026404201964	-1.7947821656227108	-1.8299643650174153	-1.9352640431761752	-1.4172124489486237	-2.0605616568207754	-2.1316834486991167	-2.039233123722672	-2.09375788331628	-2.0899576236009616	-1.7902559743940805	-2.309427495485545	-1.6075246738374216	-1.6026804972946678	-1.6323260025262822	-1.728238076573611	-1.5828369660198687	-1.9414014662325374	-2.2235364754855635	-1.6624680693328369	-1.5700150392800571	-1.9266839942038063	-1.5841427812516684	-1.7848835427761107	-1.7332045730054366	-1.6479949250370238	-1.6536446254014963	-1.5033786643087856	-2.0207705602228665	-2.13822649320364	-1.7029561138719322	-1.9158499627470955	-1.747231610301135	-1.7613694963753235	-1.6444538820803154	-1.7170683020651334	-1.5955722714155904	-1.6421725329458727	-1.8060677546262724	-2.0416918219149105
-1.756318678095935	-1.932911010521648	-1.6388844269812124	-1.5295937392354018	-2.400550989577174	-2.0967849392592917	-1.759708061766626	-1.9359308452636037	-1.8905107593119133	-1.7165857593387368	-1.874580045369267	-1.801536663967369	-1.9757428563266972	-2.0608585309296847	-1.555127016907929	-1.8485905915886163	-1.9596545693606164	-2.5725704197764365	-1.9275053051501512	-1.9343266171276585	-2.0649457563102227	-2.2341114536374795	-1.980907203191521	-1.6822804614186277	-2.022919175750017	-1.8343208871960652	-2.1707276216238744	-2.628191377225518	-2.0253227085351955	-2.0924029212057573	-1.9850183745577914	-2.186664864820243	-1.6736610668987044	-1.8995517554163948	-1.6847817191317687	-1.8580553900778283	-1.478200847530365	-1.818469100371003	-2.064569065663215	-2.2846240516424206	-2.4939555539310003	-1.8769983855426293	-1.602753153878451	-2.164138195185363	-2.2247882904410363	-1.8809015827059736	-1.9456142397075888	-2.612802117244904	-2.3173480449020847	-2.1729692464530483	-1.729998964732886	-1.3881514327883706	-2.690450737500196	-1.528095006930827	-1.8513201970159998	-2.186844012361767	-1.7836002326339495	-1.8316188928067687	-1.6786767349958411	-2.3699464411437487	-1.8399506248801962	-2.087234926095605	-1.8938233702063565	-1.8297098595082752	-2.7429220532625918	-1.6691129070103146	-2.317940835008027	-1.906744910743831	-2.032076778301599	-1.8219506887376302	-1.5839251765906806	-2.114899762377144	-1.844706746140125	-2.338603479476274	-1.7478698173105724	-1.7198998067498215	-1.549682899826763	-1.8427171040058168	-1.5453402119249113	-1.9789970780342785	-2.178503965669868	-1.7779453732058401	-2.2587941559523346	-1.9904346784472478	-2.0498618779957303	-2.0355247580468636	-2.0439789081335062	-1.6536326556503766	-1.8526442058146018	-1.8017824666351085	-1.8121045247375949	-2.074323941542207	-2.006862994298337	-1.3511403769731505	-1.958343289947509	-1.7906754316508777	-1.5678931770294884	-1.8116768344849332	-1.8322721532195805	-1.7056787832170741
-1.9054174723774173	-1.8478872488200682	-1.4982724997341623	-1.9607219388246526	-1.2212815005332243	-2.1084361985564226	-2.0814750409245484	-1.346587255573271	-1.9371202568121237	-1.642265139865877	-1.710858138358594	-1.8667624049186715	-2.0605177586376704	-1.9588370401263258	-1.2948499084711067	-1.7078076372563828	-1.6519685898572207	-1.8887795513957744	-1.4141371208041906	-1.5423622540235506	-2.112527783064545	-1.6385941999971871	-1.692370400661233	-1.2402504791319373	-1.8490016049891727	-1.796439047321676	-2.002396929064393	-1.8249928533494477	-2.1266347153872225	-1.6454986630678161	-2.1749143043726678	-1.9220103251546614	-3.7293163266658835	-2.1382668233632987	-1.6273638747632497	-1.734525215044617	-2.219613124817609	-2.324273150818052	-1.584631925329568	-1.7102327563017607	-1.3361946494936976	-3.0494872290283412	-2.101889548256993	-1.3086570657610905	-2.4450694149151437	-1.54496047026217	-2.0426037684202183	-2.2880478712260732	-1.7119854306072004	-1.5180518628180015	-2.592702632215618	-1.8876577212363446	-1.7260707314550863	-1.6178111993536342	-1.560352598109839	-2.0117611758023535	-1.363894508254528	-2.49406292978823	-1.4569827203541996	-1.9300001272231353	-2.2959283868134044	-1.49225034266114	-2.550642335492374	-1.571573959222433	-1.5989273810684688	-1.787653247809408	-2.2652236640691736	-2.7452114337608227	-1.8019001181155425	-1.8140036087870604	-1.5854246924579145	-2.4492236237332197	-1.9833076660662887	-1.5781762297451498	-1.718870225289464	-2.120295233935119	-1.741802768218519	-1.6571835435837512	-1.5678145408928388	-1.956866004112361	-1.7182392932325596	-1.8447113752543938	-1.5717885499775421	-1.6829109549611807	-1.821226895788311	-1.720481021577122	-2.265336893320084	-1.9309737875401973	-2.063626076546315	-2.106783325484395	-2.0568289407312883	-2.316854758787158	-2.045743738520144	-1.8334835339516395	-2.0907230126261727	-1.7286951149314644	-1.8359659745052435	-1.7798808219671254	-1.6684291204392934	-3.135585279610747
-1.4502265870124125	-2.0855267750740065	-1.7027438713699583	-1.9320907429158696	-1.935892729832233	-1.7469879513770332	-1.5807902327895162	-1.691348381900787	-1.8022920987308013	-1.9567024559110398	-2.1553001395940767	-1.8944380663514144	-1.4628163380235437	-1.4568539665296663	-1.3930915504276749	-1.8985223081469533	-1.2891800249129526	-1.9293234714031238	-1.6767066825598471	-1.3290973911255597	-1.6890271437883395	-1.7562151937663546	-1.709286864238976	-1.111737214896085	-1.6738788198471075	-1.9934550394982082	-1.7908450640231366	-2.0726640718609106	-1.7070643947958926	-1.8249056528747056	-1.2789799419134849	-1.244063524824381	-1.525021515315773	-2.010670468348266	-1.3391985949814307	-1.726242771878839	-1.755424347543717	-1.543191545069216	-1.6560232815593472	-1.4234152109116316	-1.4818718248248095	-1.534766057917475	-1.4488655205279601	-2.562112813854218	-1.5694579836189748	-1.6290182497531192	-2.2712990182876607	-2.030782345828414	-1.9685446209967186	-1.2930765681713814	-1.1406034265667204	-1.5168871570616922	-1.831092500215768	-2.862081337329747	-1.747943297863006	-1.746302692034839	-1.9969552471071457	-2.0006250182166707	-1.3048391177892686	-1.7270174655586497	-1.7619358184888962	-1.923801231136922	-2.028094988873603	-1.505267364266513	-1.3862433816939568	-1.935806800127029	-1.4410925672948351	-1.646554271101954	-1.3403435094922775	-1.6099510645806807	-1.6368646534323674	-1.8624791068017514	-1.6618178297191872	-1.8228792181402431	-1.8194254346728318	-1.7073431882768846	-1.7898032172322291	-1.1668512053519509	-1.8830594384461634	-1.7780287831932315	-1.1681849736630916	-1.9021427703648814	-1.3049397831499598	-2.0915911127239495	-1.0699395714670425	-1.8657510112762465	-2.4213376908838744	-1.784121087926624	-1.8629732045620677	-1.3841220884293315	-2.2200720314621893	-1.3224069474980247	-1.83991740900874	-1.6619387313812952	-2.1045888624280686	-1.646993412572144	-1.501072903811932	-1.7155571008980277	-1.4554569302111853	-2.0791183169394722
-1.317563330301644	-1.3014082003593428	-1.8648718405425557	-1.539050122284891	-1.4508068711727862	-1.7889296503990861	-1.3246005360931152	-1.4794709561526767	-1.3202505643308182	-1.396097538456322	-1.4156582943469267	-1.106115065464376	-1.3688560654729585	-1.0991681511402134	-1.8020892001420243	-1.4536436036795384	-1.3319584068596384	-1.3167387795448309	-1.5773477429985985	-1.2222749322891266	-1.6194836121499556	-1.8231207481980327	-1.2880249330729254	-1.4752407186567777	-1.3950870945334461	-1.65528602309823	-1.5538098831325784	-1.4823490080475819	-1.0731651530653243	-1.3289954166024895	-1.9606104509145046	-1.4961550675272943	-1.3310806830286983	-1.7650308656007048	-1.341793463411928	-1.4668227481782423	-1.7142785791516306	-1.972808813217282	-1.4901071336895235	-1.3178517810970551	-1.4482491657659418	-1.5289507094919692	-1.3173257209748033	-1.609443627543748	-1.5508620078116646	-1.9052223782181743	-1.870577678194641	-1.4762531457781776	-1.2710474336534725	-1.1154776803582906	-1.4923906604498636	-1.1275925476074216	-1.2740058510214112	-1.3098024353295554	-1.4078564356088634	-1.5115965911597005	-1.5357778997421265	-1.0853445133984085	-1.0710238568812602	-1.3894542620956893	-1.444935833275317	-1.1431293267279856	-1.6139082903832227	-2.069617624518278	-1.724442707955838	-1.3931738676548002	-1.66673328284025	-1.683306726592782	-1.3754992489069702	-1.6232946383655045	-1.6855282111912968	-1.4969381617099058	-1.4642774413883664	-1.8095438123315573	-1.1507946990579385	-1.188126885217426	-1.4618805794358247	-1.1362197004899384	-1.2611023606330143	-1.6130240686208008	-1.0243782147407543	-1.6340558891177184	-1.7031016041129818	-1.1101860049486156	-1.667273218223454	-1.2260648001879457	-0.9492617960274212	-1.2851968426853417	-1.707966489303112	-1.1642005085319278	-1.6403829327583315	-1.3644863424658757	-1.344695247194172	-2.0125647117555148	-1.4480264463752497	-1.2674146615713844	-1.306822221171857	-0.9624048690885292	-1.2337184289187186	-1.674331147605178
